"X0.26_slope","X0.26_qval","X0.76_slope","X0.76_qval","X1.3_slope","X1.3_qval","X1.8_slope","X1.8_qval","X2.3_slope","X2.3_qval","X3.2_slope","X3.2_qval","X4_slope","X4_qval","X4.5_slope","X4.5_qval","X5_slope","X5_qval","X5.5_slope","X5.5_qval","X5.8_slope","X5.8_qval","X5.9_slope","X5.9_qval","X6.1_slope","X6.1_qval","pf","pk"
"PBANKA_1001400",-0.0212895019049623,0.694804628128307,0.203242091974079,0.0149537492161607,0.56991291858228,2.73025628122232e-34,-0.271380467084687,2.03669624414873e-33,0.0648491374401849,0.0881989943696393,-0.0846382195021672,7.45131877206567e-22,-0.0171830942183314,0.731749320132707,-0.13113774893583,2.02068582366607e-05,-0.0141101936602552,0.13020095661509,0.00504892298102779,0.0585256676621525,-0.000285638319911146,0.933186598532737,-0.000452439691394202,0.607630064273872,0.0244751193986721,0.914051990852199,"PF3D7_0403700","PKNH_0301700"
"PBANKA_1001700",-0.0215481180853789,0.690819231609385,1.6278540888424e-05,0.718903297202913,3.60441983245073e-05,1.04196431447325e-08,8.21160940886944e-05,0.000635304267241632,0.00387639384762429,0.115426378782806,0.0245334470463322,1.07316836680416e-10,0.205679992396169,4.79506627731635e-08,-0.108710001489921,0.242397009330235,0.0348410282224867,0.770455093988251,-0.0283465353221905,0.556291864314173,0.728724400654441,0.8075414615236,0.902812486684036,0.607630064273872,-0.15686094426832,0.558223580264375,"PF3D7_0404000","PKNH_0302000"
"PBANKA_1001800",-0.000805060638534723,0.688011829881312,0.00256830063981089,0.373821346208065,-0.000307288714325668,0.284076960828834,0.000586628407571831,0.157080990518299,0.0286394942043725,1.38778902310696e-08,0.0504611537653533,3.77985284674396e-13,0.184094835880361,5.31372023981181e-06,-0.3496271103165,7.26286736036226e-14,-0.00521340542614378,0.315822430537775,-0.000179091615850119,0.00867345708400891,0.0323240933457507,0.8075414615236,0.0621279952833186,0.607630064273872,-0.0199922407810292,0.558223580264375,NA,NA
"PBANKA_1001900",0.00543272475059435,0.860183503210434,-0.0276122935140399,0.455636226160427,0.0641992420196713,0.0078713899327329,0.404981237397275,2.63971462915576e-57,-0.12587035091775,0.0174918408079908,-0.193604405612047,1.27825267277864e-14,-0.393627337254272,1.94763695459182e-08,-0.0987968999916767,2.17189989756323e-07,-8.09674424508774e-05,0.978543248811049,0.000117039158015197,0.498499542165128,0.180933571051161,0.8075414615236,-0.000438650777967249,0.607630064273872,-0.0484652972499126,0.594799891200214,"PF3D7_0404200","PKNH_0302200"
"PBANKA_1002000",0.0111813825647915,0.294003131311212,0.044672751782212,0.571902108475905,1.00190831353929,7.27124468719832e-80,-0.792527767032743,7.12267924943917e-210,-0.0368099498101359,0.0126355107732197,-0.013767339464482,0.000947245701676314,0.00455320949886537,0.0193735824782691,-0.00476679566621388,0.0227175075254632,0.00320314026326034,0.0449518945001894,-0.00030143199833257,0.471924337958126,-2.03039208136742e-05,1,-6.1307612826817e-05,0.607630064273872,-0.0193505898282706,0.884099838709791,NA,NA
"PBANKA_1002400",-0.0283410005096213,0.733136947354847,0.000464629814666749,0.0753783788772387,-7.77621980927112e-05,0.238127027568875,-1.0387888040718e-05,0.457096233297228,0.000227503878858759,0.00404043407635096,0.0114159678379484,0.0350853638841164,0.442762851562305,8.28139518685036e-16,-0.316977461243656,7.01127251183413e-05,-1.13132879758525,1.7424264817224e-18,-0.00274518203510172,0.365850729729899,0,1,0,1,-0.0770370045755204,0.589481197441788,"PF3D7_0404700","PKNH_0302800"
"PBANKA_1002700",0.934684796299865,9.55561774954026e-07,-0.538459404666963,0.0195523995868242,-0.303306962063655,2.06834354301974e-39,0.0130855025235096,3.41975641253301e-11,0.007445387984131,0.259685824664231,-0.00637098926433592,5.7117354019989e-07,0.0043468742109559,0.00786947657767302,-0.00783340998703754,8.48530753521089e-08,0.000173526718561824,0.728686954029843,-0.00103142828665021,0.779090677977741,0,1,0.00957874818201358,0.607630064273872,0.0761407682383772,0.677745746582672,"PF3D7_0405000","PKNH_0303100"
"PBANKA_1003600",-0.0231492847598196,0.678842722645199,0.000116720429942051,0.398704891037477,0.000311360784759413,0.00102248001152524,0.00177812829670039,1.69536837501727e-38,0.00526190166221574,0.113701194455581,0.0104375513272844,0.0515343700991224,0.586403517500308,6.31478302205331e-26,-0.535299030263131,2.64785715331022e-14,-0.633218564072181,2.86410612813017e-11,-0.000127318201724442,0.22066998562491,0.0807726727908923,0.8075414615236,0.281986162793347,0.607630064273872,-0.0794932203149287,0.685897198584225,"PF3D7_0405900","PKNH_0304000"
"PBANKA_1004400",-0.00918183761624759,0.562126571921622,0.00845402103414575,0.826623120946412,0.645132386112172,1.54305335816606e-91,-0.374511162204859,4.68967822832378e-37,-0.241118834199023,7.82151336450968e-14,0.163459872476148,3.58346212315561e-23,-0.284362878889835,1.32710246244226e-13,0.000268282218880455,0.978378071785489,-0.00209734237297922,0.430859793410678,0.000687726253661284,1.91229362887538e-06,-0.00624043359548298,0.8075414615236,0.000126337910378371,1,-0.00178371778697608,0.486390493811143,"PF3D7_0406800","PKNH_0304800"
"PBANKA_1004800",-0.483192924894305,0.310872034240535,-0.367439724109491,0.00308414208915075,0.0788478507719984,2.725305160448e-08,-0.0833810968415265,9.75351069933905e-49,0.187259189665209,1.31302590552409e-32,-0.102092141842345,6.51475944654779e-68,-0.00737297068552982,0.102566318386911,-0.000567182485985734,0.936273331431618,0.0017076262088527,0.0169565044383138,0.217750574147112,9.31197278657409e-16,-0.411981969905947,0.882749501979112,-0.152734742991746,0.956337312607095,0.601957062673928,0.0347312571927253,"PF3D7_0407200","PKNH_0305200"
"PBANKA_1005300",0.00297657913804344,0.837091817662949,-0.0143384030702111,0.660426977203873,0.0795139725357257,2.10172460090154e-28,-0.0559359950810905,4.40859080233464e-21,-0.0139886832049545,0.231110719491658,0.00625031736203985,0.183198369488088,0.254410899376236,3.50387844946338e-12,0.0351974176074687,0.425095199227576,-0.618593418627263,1.44927228155381e-06,-0.0324702839940011,0.126106672301205,0.0523540948057087,0.8075414615236,-0.031322038104059,0.607630064273872,0.0165409192896501,0.745134143055285,"PF3D7_0407700","PKNH_0305700"
"PBANKA_1005900",-0.4332610838565,0.00182488643051223,0.15941129893886,0.0061670284120504,0.94021709760748,5.6412444058909e-76,-0.722239178072238,1.32161755125393e-150,-0.0943726954878413,1.14683342024832e-05,-0.06162967574995,1.10743225497403e-12,-0.0433334395903862,0.0146345379530008,0.221186418949026,6.21267735714771e-14,-0.309801774829591,2.41102151072159e-06,0.137219419034498,0.101212802152324,-1.42136585200231,0.843488573057884,1.28863512798228,0.607630064273872,0.979686315117482,0.074685904445127,"PF3D7_0408300","PKNH_0306300"
"PBANKA_1006000",-0.0552215240908593,0.495397789810097,0.0521597272138303,0.269106801788478,0.503521273334035,8.34229493639578e-57,-0.534967427757225,2.81603777280905e-78,0.050976375737024,0.00236058082831959,-0.0294193635842244,2.38046380885357e-05,-0.0219121746870339,0.0747190367917593,-0.0112900794753314,0.257657287693343,0.0158836461381361,0.0754927836962211,-0.0317303567730447,0.00201551455587954,-0.00192669972015388,0.875181174317105,0.0243546384486159,1,0.0524011449484109,0.495407149106267,"PF3D7_0408400","PKNH_0306400"
"PBANKA_1006700",0.358037058220384,0.015088118948373,-0.365389181129226,0.041590860971529,-0.26459080956422,2.24697330638723e-23,-0.0288832672652446,1.20246604234838e-29,9.22545051239418e-05,0.962068292705904,0.007915404840898,4.12774135705345e-11,0.189251179456478,5.09781664605271e-23,-0.090603191391604,5.46065929990183e-08,0.0777267415093348,5.31737542003425e-06,0.11113983018397,0.0104050577970026,1.07654372759352,0.814514706445614,0.778692982215514,0.672638277897798,0.456385364610392,0.219888883615971,"PF3D7_0409100","PKNH_0307100"
"PBANKA_1007100",-0.0051560849013103,0.562126571921622,0.347050077712151,1.89264528377496e-07,-0.385035155563624,5.85372161189201e-23,0.187952640601083,1.6355494369496e-36,0.0601527374874611,0.139473393950764,-0.202624447152061,1.89105200733507e-34,0.0349838031140458,0.0825337024073927,-0.0233046456665074,7.5492694860879e-07,0.000673130080012685,0.178165573787715,5.07173095783767e-05,0.0321049055710316,-0.000423140377685329,0.8075414615236,-0.000226493632490353,0.627893114431735,0.0815148502033734,0.738113386759497,"PF3D7_0409500","PKNH_0307600"
"PBANKA_1007600",-0.00010827689841307,0.909668107717549,0.0328188664519344,0.277371080458088,0.318982275881392,2.04519113937531e-20,-0.309296814417048,5.92673183083608e-47,0.00798124029993327,0.595062025277377,0.00761557873811943,0.0742234499104034,0.0632012707630624,0.0644459297255518,-0.033923114849668,0.00649889855723958,-0.00188928469937573,0.728686954029843,-0.000171134430308385,0.278177403072691,-0.00432061831814244,0.817222281420921,0.000325426732282521,0.676261777561231,0.00335606027547362,0.00468592215816434,"PF3D7_0410000","PKNH_0308100"
"PBANKA_1011300",-0.0147996666469977,0.478242091059383,0.0376505021679828,0.313274278583523,0.960198412159492,1.47967284487227e-99,-0.733534552909819,1.90823511039242e-141,-0.229226107807556,3.60199937537344e-20,0.040134556314034,9.63089091499529e-10,0.00356132368331676,0.797595678260982,-0.0133007585384312,0.0180006896959229,-0.00414699272590252,0.636565305718498,0.00265698721747429,0.101161932053014,0.0632737467609224,0.8075414615236,-0.00651454937142404,1,0.0160355974072027,0.594799891200214,"PF3D7_1433600","PKNH_0420200"
"PBANKA_1011600",0.00176795606818775,7.07465380252226e-06,0.0413456791021594,0.322451338782241,0.642829061739074,9.61747914341142e-72,-0.178364357374851,3.2937066431562e-11,0.0901598550015456,0.115646827926484,-0.416805333621385,3.06628637882279e-53,-0.21165991515617,7.19764125981953e-06,0.13584345584426,6.01173877004248e-06,-0.051210423137016,0.0127714983312377,-0.204477135460227,3.39992763908218e-08,0,1,0,1,-0.0221735781179488,0.478961790826223,"PF3D7_1433300","PKNH_0419900"
"PBANKA_1011800",-0.0647570110162893,0.424988014851343,0.0385675332134107,0.76374160492314,0.10135801162137,0.00647965328099713,-0.0410356735389071,0.00184362539236255,0.199837986517224,5.37326374346705e-16,-0.122657166305811,3.12514540279736e-43,0.722445777390375,1.40447494140763e-24,-0.527525853570766,4.68113208081917e-37,-0.00428207738072881,0.687416992139619,0.145895592952887,0.00435700414311902,0.018073235097452,1,-0.993038045760339,0.59633001844362,-0.0379022513253668,0.715619934280496,"PF3D7_1433100","PKNH_0419700"
"PBANKA_1012800",0.0145435350014498,0.0154993929710662,-0.0273212543094638,0.165894774716418,0.465055254337172,1.9421130939073e-26,-0.460457270664787,1.47741233468333e-61,-0.0476176261269349,0.00883528308085927,0.0332584907399963,0.0272631362334263,-0.141915462995803,2.94286770070587e-05,-0.0515861589561985,1.10837829122357e-07,-0.00211539393909327,0.532366052687804,-0.00378621488680906,0.020952248502284,-0.00101953300757732,0.8075414615236,-0.00100574407908099,0.607630064273872,-0.0615263337820583,0.558223580264375,"PF3D7_1432100","PKNH_1326700"
"PBANKA_1013000",-0.00232745299704528,0.25600886949034,0.00762862677911129,0.903279482553823,0.307424385678047,1.56897971728679e-22,-0.133501598933686,2.92669775467176e-21,0.33662319445958,1.12890651061154e-27,-0.169023184130014,6.40758618837693e-40,-0.0476699076760956,2.71363413442916e-07,0.000209711406724128,0.690424443176749,0.00249994265446841,0.000883492095576229,0.0058355185911804,3.73044735392284e-10,-0.0228003217956714,0.8075414615236,0.00811942669592102,0.607630064273872,0.0011732636906554,0.70252434698686,"PF3D7_1431900","PKNH_1326900"
"PBANKA_1013100",0.572994422186472,0.00466909641754235,-0.670856607094346,3.6189202694398e-05,-0.518614719484544,2.21808146234262e-30,-0.0019299487276828,0.499412506112823,0,1,0,1,0.0165169092577626,3.35757013779298e-10,-0.00696045536521114,0.129706275954083,-0.00806520245189663,0.291488068239138,0.152100728116727,1.30101869135872e-05,0.920463749476707,0.8075414615236,1.06610392158029,0.571877921498115,0.34551121134886,0.111785489014323,"PF3D7_1431700","PKNH_1327000"
"PBANKA_1014000",-0.169365501620303,0.486818694122398,-0.0138071888986215,0.846851767183922,0.130836126319637,1.15420403898106e-22,-0.0485141314884738,0.00029740804527676,-0.110634571931776,4.58040129595645e-06,-0.0238252368996223,1.08200864243546e-05,0.0223516201952484,0.0283956970777771,0.0458950179591752,0.0904214007199832,0.93286991390447,8.20552984833146e-14,-0.0850168347181617,0.562425012000563,-1.61184289458191,0.844675175070358,-0.28772559857771,0.997809652866852,-0.174554303335526,0.72786415293155,NA,NA
"PBANKA_1014500",-0.0514346326537044,0.728511399972537,7.19030656307663e-06,0.423390702702829,0.000133821743410039,0.00015492073189162,0.000366003566976513,5.69142551275823e-08,0.00943960146025176,0.0923724674272483,0.0153299764419623,0.0137548880640688,0.220735680163256,3.38896136404972e-10,0.194318030561798,0.002283538366205,-1.36320975355033,1.12089738265298e-15,0,1,0.468988061665179,0.8075414615236,0.0141973382651418,0.607630064273872,-0.176399504001579,0.594799891200214,"PF3D7_1430200","PKNH_1328500"
"PBANKA_1014600",-0.00927440411393356,0.728511399972537,0.000611102369615581,0.298493274519172,0.00583685687584487,4.139507330333e-07,0.000120654366728873,0.952691683555628,-0.00140579409969955,0.768893361901133,0.0119967469537611,0.00146638105376427,-0.00990017163277468,0.421642934088963,0.704104130881679,4.7510665373794e-31,-0.743132838067263,4.91680689280548e-17,-0.00524564098200943,0.238624277269112,0.00896470946273885,0.8075414615236,0.000127814400976298,0.677071436619921,0.00841591317022964,0.64792445829387,"PF3D7_1430100","PKNH_1328600"
"PBANKA_1015900",-0.0245675427256664,0.678842722645199,0.000564254881588954,0.920123444348327,0.0678568149959081,9.64954378670238e-32,0.0565203086342411,6.89872872859676e-25,-0.104125256800463,1.27932905732534e-35,0.0188437616184834,8.04389231925465e-06,1.0607041182726,9.02055449218393e-41,-0.978525597395443,2.05510671189878e-44,0.216756531458086,8.17289215083289e-05,-0.0432390411523524,0.142199343482221,0.78005344681753,0.8075414615236,0.380318084264882,0.607630064273872,-0.0823036119287667,0.558223580264375,NA,NA
"PBANKA_1016100",1.14943310854064e-05,0.872989782748967,-0.00689434463959197,0.914504979620432,0.199430845701658,1.28111909095588e-32,0.497916203626879,1.01124178068227e-118,-0.0518234229441275,0.299515159679683,-0.341154645482104,3.24963220808893e-53,0.0143300626209371,0.467649913858912,-0.0205791255929147,1.07228996636681e-05,0.000256483870531168,0.787339066992227,-0.000424438568831116,0.332276065118651,-0.000513549736865045,0.8075414615236,-0.000318208349685973,0.607630064273872,0.0570288895785863,0.630977279619972,NA,NA
"PBANKA_1016600",-0.00161316419549759,0.0892364271205717,0.0119365352406801,0.293498487488994,0.360582975961668,8.38283073576861e-37,-0.0968594326326322,0.000110365723645842,0.14184425202385,0.00186126427411931,-0.105112382439748,1.78721495693142e-10,0.00137789473721626,0.983147922412855,-0.0153086547615684,0.000796316966191094,0.000259461218031854,0.521400707520183,-5.88055729781123e-05,0.623586607724155,0.00257604527310257,0.8075414615236,9.84331870252512e-05,0.944865884223473,0.000829321454008886,0.765997855257249,"PF3D7_1428000","PKNH_1330700"
"PBANKA_1017300",0.00252964228556531,0.678842722645199,0.000438453925483317,0.986719405624416,0.0519015102007994,7.86396243858849e-17,0.169714709221301,1.63415768016278e-68,0.680844261433607,1.65520871794576e-45,-0.33003435066297,3.85608680764909e-32,-0.113164074687369,9.21961378507098e-05,-0.011977093610572,0.025093959503588,0.0112990635508471,1.56602595284793e-15,-0.00266652217777118,0.072681458401222,0.0328864968057253,0.8075414615236,0.00656859486304076,1,0.00811418906816037,0.849705386761149,"PF3D7_1427300","PKNH_1331400"
"PBANKA_1018900",-0.0508924004254183,0.692361260803307,-0.00341311852247717,0.964925561007515,0.0746406489654665,3.24701487615857e-13,0.33650151309844,1.52126497871885e-164,0.350061586263223,1.02348355870581e-33,-0.0519741732539305,0.049924610094301,-0.320161023536694,4.45754945479977e-09,0.258888255596284,7.48332178350456e-10,0.0832621814100962,0.269319442263997,-0.721358277657503,8.49848207047861e-12,0.864044370293485,0.811272177767603,0.603378533116939,0.627672293430338,-0.0602241596100977,0.652484400185714,"PF3D7_1425700","PKNH_1333000"
"PBANKA_1019400",0.717496255721153,0.000793890129281221,-0.442046091684527,0.00807819181804485,-1.03996007715911,3.48296227584322e-137,-0.00177586544915445,0.477621126235275,-0.000463685636252897,0.259635013320874,0.000446145904820001,0.0334096304219395,0.0366100474237654,2.04419542611891e-13,-0.00634519977133882,0.393418756589927,0.199411611011751,4.61675340370306e-16,0.304775225127688,2.35863119740588e-07,0.187665535635424,1,0.807104106639482,0.607630064273872,0.611690322716189,0.00760566637976853,"PF3D7_1424400","PKNH_1333700"
"PBANKA_1019800",-0.0280813628372954,0.678842722645199,0.000184475263766372,4.38595364599047e-14,-0.000363826969598177,9.73566160366931e-06,-4.32131939903928e-06,0.921256103100456,0.000349653309828974,0.00371667588651078,0.000692488643113301,0.336297353928449,0.034348267379375,0.000925396664151611,-0.0399922186031552,0.0327194917543057,0.954779632156826,1.18943040518939e-23,-1.623393630212,2.19409743461899e-18,0.118117496487777,1,-0.367455098269429,0.834742545185298,-0.079797664465521,0.558223580264375,"PF3D7_1423600","PKNH_1334400"
"PBANKA_1020000",-0.0260786334507526,0.678842722645199,-0.00200174553596547,0.76374160492314,-0.00226503151464636,0.0111411597257831,0.000239010822280045,0.166181685548007,0.117826096762089,3.54269138815505e-17,0.300447865236017,6.40115950479835e-25,-0.395913505157769,1.84866599734019e-09,-0.0667214667817719,0.00751336461213607,0.52048479485942,3.51195188682588e-09,-0.576122891948005,2.59737813461414e-05,-1.44883369341507,0.8075414615236,1.50028963155493,0.607630064273872,-0.128068667546643,0.558223580264375,"PF3D7_1423400","PKNH_1334600"
"PBANKA_1020100",-0.0177161886753692,0.68291466862207,0.00446485218936419,0.370529113016319,0.0139774362495315,2.39774761836171e-07,0.0487022832073189,1.43309710564374e-26,0.308160513367056,9.65424283535974e-24,-0.27052409861686,2.10540287479806e-27,0.465395785067445,1.36772629961655e-06,-0.141164364670978,0.00283006125609159,-0.019620238195537,0.338291266462405,0.000102324645890887,0.436550376804056,0.145325337060026,0.8075414615236,0.18766906501525,0.607630064273872,0.0322453371085227,0.745190838232552,"PF3D7_1423300","PKNH_1334700"
"PBANKA_1020200",-0.00132122502446697,0.708490803422243,0.0172204107130597,0.561880263757922,0.347568891313643,6.88252093265638e-52,0.388582400519675,2.65701425621709e-50,-0.604796719937087,1.43629531539208e-23,-0.0706698604584662,1.02800854205826e-13,0.00476812083608856,0.0993584843599145,0.0183767249060572,0.00658585350037975,-0.116809286936934,9.10650562420133e-10,0.000108858133635064,0.000662607106218929,-0.000601825863250297,0.897971645857136,0.000628770964152374,0.607630064273872,0.000235790038109113,0.562878619662908,"PF3D7_1423200","PKNH_1334800"
"PBANKA_1024900",0.000120227455862472,0.487392098601053,0.0193150178714668,0.456777603538639,0.14568612801591,1.05953917769117e-32,0.24259290736868,5.36041777358135e-58,0.0829217971495726,0.0314255528444138,-0.147557320014637,1.30781738264891e-22,0.829709485963795,3.79855962757354e-18,-0.329325863717653,3.42690043007677e-21,0.00103086833910723,4.48237251614539e-31,0.00044847025773965,6.41379029030197e-12,-0.00199788385611053,0.8075414615236,-0.00139414121552229,0.607630064273872,-0.000122743070981643,0.743570214728992,NA,NA
"PBANKA_1025000",-0.0115017898696434,0.768807440767617,0.0227392117200224,0.503554105514988,0.217725541431923,2.4991495139054e-35,0.184623673213635,1.05297499768195e-18,0.164396738329515,0.00156917957944394,-0.199942610300907,2.30850976921592e-19,0.643720102992961,2.39087246348426e-13,-0.289719309684199,2.98891714378578e-17,0.000201415611392488,1.61165068207287e-10,0.210895806581867,8.35498764938091e-10,-0.708873901531909,0.809875934717794,-0.922158497528413,0.607630064273872,-0.125528369029772,0.486390493811143,NA,NA
"PBANKA_1027500",-0.976679834198424,0.00488737914706761,-0.00153229869673396,0.989039534753094,-0.110552513341351,2.02093179689942e-21,-0.0296097676481742,4.2776300331557e-57,5.45278803109242e-05,0.664451237596276,0.00022863702769375,0.341265960313876,-0.00050203036540142,0.262244230662803,-0.000583206850586592,0.725611634295168,0.000511712379365159,0.687986004395661,0.0926063957885147,2.336297848577e-08,-1.20693551289083,0.8075414615236,0.276316248065415,0.693250199542016,0.566555602252858,0.15542462013209,"PF3D7_1415200","PKNH_1342900"
"PBANKA_1027600",-0.0598433686832136,0.678842722645199,6.21741471386508e-05,0.12119528200355,0.00383917336208582,1.28166126858616e-22,-0.00515333876468663,4.23991607178089e-56,0.00263922941164104,0.026527574414876,0.00391674819673359,0.0986180309808958,0.0539893432013781,0.00167812591116987,0.375718972779936,4.71247694195088e-26,0.451220084608783,0.00464804700902771,-0.136069200631897,0.0886212871714991,2.49811033405242,0.8075414615236,0,1,-0.218129800014857,0.559426179759046,"PF3D7_1415100","PKNH_1343000"
"PBANKA_1028800",0.00125085593078461,0.176876838398257,-0.0204644141184335,0.778096401921053,0.371018810297821,2.89689395147998e-50,-0.09899048134182,5.02138013900639e-10,0.216672024526157,8.36722108292699e-10,-0.168922310125219,1.08876945914093e-22,0.392143835302356,4.42314481764026e-09,-0.129541108057502,3.76494668996388e-08,-0.0341754371294604,0.0003890134592363,0.0025229544540323,0.000306002445467769,-0.00969416358893216,0.819393076736782,-0.00703816764160958,0.534571344851026,0.0841072558330128,0.699159786248155,"PF3D7_1413900","PKNH_1344400"
"PBANKA_1029700",-1.39012573562733e-05,0.945658599522431,0.0213592230202435,0.562933970519851,0.684871279565194,7.65588787281407e-57,-0.615237931419985,1.61904184885606e-103,0.101944923697881,0.00022917163735421,0.00182632153515004,0.843235896466936,-0.134451423956799,3.04125970601576e-08,-0.00600398320662967,0.0451254880875261,6.59435116096823e-05,0.449496005205018,-9.46050401971747e-05,0.229659335927792,0.00341318316351975,0.8075414615236,0.000649161767716731,0.761089000102623,0.00015886829879664,0.705755973892045,"PF3D7_1412900.1","PKNH_1345400"
"PBANKA_1031000",0.0452349840009031,0.783215743906656,-0.422731676569894,0.000297715081271724,-0.119478539548225,9.78856096368494e-18,-4.07347590922042e-05,0.813664237564779,0.0517481348157678,1.05938991306281e-19,-0.0662633832164544,4.41568669605111e-24,-0.0286302100277178,2.84044851120023e-08,0.0748550549257996,6.01660052638558e-08,1.09494560221085,7.70436909158364e-31,0.345544615405786,0.00256459985006619,-0.281929292977321,1,-0.343488056372956,0.971618076566772,-0.803873117737328,0.16587900522445,"PF3D7_1411500","PKNH_1346800"
"PBANKA_1031200",-0.0311059446372906,0.678842722645199,0.000196958884107332,0.610080992973742,0.0909072922353596,1.85997995125552e-30,-0.0910542215360697,1.04707985059284e-52,0.363274813188191,6.69999237700178e-30,-0.226209429388298,1.00024566907015e-31,0.197520862093515,0.00019426987026027,-0.0722413378249236,0.39925468454864,-0.110365921419425,0.0126740798439598,-0.0245514728576239,0.00142577011662311,0.561558814487885,0.8075414615236,-0.00104094107898352,0.612915747013976,-0.0138279363824146,0.558223580264375,"PF3D7_1411300","PKNH_1347000"
"PBANKA_1031600",0.0052148851733196,0.931645650967532,-0.0594590320164548,1.41447185392132e-06,-2.68838731578974e-05,0.90437255203098,-0.000787711462251751,0.014040960878575,0.00262497331818974,0.00368784266570851,-0.00560888324783712,4.00918581275764e-06,0.00349546893512678,0.0549014841425301,0.0555036456185095,8.50328212077927e-08,1.24705935048131,1.51533716137351e-29,-1.37010876063806,2.30230281838731e-14,-2.69865116106158,0.8075414615236,1.03676640377551,0.666624803639304,-0.280092810292392,0.466406613930638,"PF3D7_1410900","PKNH_1347400"
"PBANKA_1033000",-0.00333573714537982,0.473435595888148,-0.000113414797260012,0.781344035841429,0.0281706793726897,0.000278340795092508,0.166686304652692,5.94554179857165e-22,-0.0665213287371076,0.144019039691797,0.0458193968604186,0.00406337640895312,-0.276910185993774,1.93107421192763e-07,-0.0594547828804592,1.67243744917894e-06,0.175723181454015,1.43377146704224e-06,-0.323932998031155,0.0306859043843501,0.0842832566157931,1,-2.47770304221882,0.571877921498115,-0.132726633171676,0.594799891200214,NA,NA
"PBANKA_1033900",0.561321031884043,1.80588838446511e-06,0.196527503482993,0.233843702251705,-1.19062055379703,5.75670268814919e-82,0.0012170967600323,0.697203583807291,0.000285946953600338,0.144905919907803,0.00049000456282918,0.0903491865774375,0.168673434167873,1.18428154191072e-36,-0.130165261389459,5.2637732055468e-28,-0.0441212973533403,7.31417834367139e-18,0.0340404696855258,3.80362137181107e-08,-0.238108723875272,0.8075414615236,0.0927709321617667,0.607630064273872,0.122380734161741,0.595976142251679,"PF3D7_1408600","PKNH_1349800"
"PBANKA_1034700",-0.00929128482030305,0.728511399972537,0.0780121513257722,0.395733729943114,0.788304240955394,5.07427319490277e-75,-0.45972197520795,2.20033880438982e-108,-0.0684631285557501,0.0223454328003878,-0.0762302446286846,9.83391707034635e-18,-0.0202511869484,0.0871002039916425,-0.00703786759706574,0.141075802424504,0.000860493896466072,8.69642135759939e-11,2.54506298811664e-05,0.476898541388497,-0.00143356909298957,0.8075414615236,-5.90343521767253e-05,0.607630064273872,-0.0080009138382431,0.9114343531925,NA,NA
"PBANKA_1034900",0.0210032903318582,0.678842722645199,0.0237315245020353,0.670855821422297,-0.0501657344035689,0.0172985211084755,-0.005799677529882,1.22566167965423e-07,-0.000208670317208066,0.259635013320874,0,1,0.00688322136883875,2.34854733335262e-07,-0.000502722027029242,0.0419298206210494,0.224550028207107,4.38903707886366e-09,-0.267103569143351,0.208916909731731,-2.38723198623777,0.8075414615236,-1.29642645371896,0.607630064273872,-0.315201618331521,0.134813376998145,"PF3D7_1407300","PKNH_1350800"
"PBANKA_1035100",0.642486607668614,0.00827628795220521,-1.15504636602893,1.40419723209323e-14,-0.240034484704219,5.09837191368103e-27,0.00248814773421094,0.00439961227756796,0.0229156397500108,0.000364226474959767,0.030968130550063,1.36235430964257e-05,0.0162623898140893,0.554394306385324,-0.1468468626245,2.29149415443634e-07,-0.220883045877132,1.48944849104304e-08,1.26592600267752e-05,0.323114832553066,-0.000370308322796409,0.8075414615236,0.0407808303004735,0.607630064273872,0.161011105686574,0.558223580264375,NA,NA
"PBANKA_1035300",0.000168263732906095,0.850778397609816,0.0254353917004719,0.388319481223022,0.786111890455969,1.8802028170595e-82,-0.616699786921902,9.19270821160534e-76,-0.0830197919575147,7.4607426380442e-06,0.0130952337016045,3.12893510101646e-08,-0.0164765843784371,0.111734125563884,-0.000453310331772774,0.954929025996492,0.128596526443843,1.64184936035981e-13,-0.00859604423586295,0.359454362766305,-0.0134615180922619,0.8075414615236,-0.00570408341238802,0.627893114431735,0.0291236422989014,0.594799891200214,"PF3D7_1406900","PKNH_1351200"
"PBANKA_1037200",0.612226449214849,0.00144681219120127,-0.668557091234459,0.0365229678826326,0.0720177643504489,0.000393201766118032,0.204392725348498,2.82958130517973e-43,-0.405637928864049,1.40328173454404e-45,0.11256327013503,5.12914741218901e-20,-0.105050830134666,0.00744110313667747,-0.0474026204265869,2.2441340648832e-07,-0.00239764244023999,0.778922118102817,-0.000595179552707007,2.38168171725543e-05,0.172777073603229,0.8075414615236,0.000805094691034555,0.957148897509432,-0.0457121560721021,0.611705324196488,"PF3D7_1405000","PKNH_1353100"
"PBANKA_1038400",-0.0486012442562876,0.571866366343619,0.00559605961985541,0.494997655878318,0.15091417284565,5.40907536671261e-51,0.0294980917712438,0.00331600539090108,0.236723708923411,4.22157074795805e-16,-0.180773720533621,4.1161449085723e-18,0.175308282400908,0.0627535662782815,-0.422742508629004,6.91915029054175e-14,0.0570180206944075,0.00464804700902771,-0.30885756641701,1.02027301480004e-05,0.0755873543384021,0.8075414615236,0.813652115929538,0.607630064273872,-0.105130367670984,0.447795434256247,"PF3D7_1403600","PKNH_1354500"
