"X0.26_slope","X0.26_qval","X0.76_slope","X0.76_qval","X1.3_slope","X1.3_qval","X1.8_slope","X1.8_qval","X2.3_slope","X2.3_qval","X3.2_slope","X3.2_qval","X4_slope","X4_qval","X4.5_slope","X4.5_qval","X5_slope","X5_qval","X5.5_slope","X5.5_qval","X5.8_slope","X5.8_qval","X5.9_slope","X5.9_qval","X6.1_slope","X6.1_qval","pk","pb"
"PF3D7_0922300",0.000255921082874975,0.678703948842491,-0.000103178435494865,0.0116103621318663,0.000235988420002415,0.95549826070126,0.0321500836368794,2.21463707451092e-07,-0.00356349321366795,0.753309287232908,-0.000539277364616101,0.866680817851126,-0.0278668991518282,0.189062006951542,0.00865373316202303,0.426507680680751,0.251165156205956,0.117043957671504,-0.394639745763725,0.00222078009052133,0.0481153631918879,1,0.0019308860249165,0.934744965737756,-2.22609990525774e-06,1,"PKNH_0720300","PBANKA_0823200"
"PF3D7_0924800",-0.000698014287947844,0.806992135276094,-0.0010255074634182,0.0195345453487169,-0.000257979567018076,0.736882509450889,5.34152247053542e-05,0.323529873569912,0.024737713733079,8.50326634444146e-07,0.0701661753978422,4.97263440387496e-13,0.133081301353382,0.255866675506574,-0.193855982217139,3.57088617388699e-13,0.000546863721809649,0.00161886973003007,0.00223481407715859,4.79463309218e-09,8.60188724242835e-05,1,0.000222430233375321,0.934744965737756,9.42739644652879e-05,1,NA,NA
"PF3D7_0925000",3.16540462892967e-05,0.678703948842491,-0.000117933346525743,0.992721944520643,-0.014454284938417,0.817393977960465,0.00690543747614133,0.233241507087186,-0.0134951619719534,2.75473995383742e-07,0.000662956593115822,0.0696772604155296,-0.00200737050744683,0.176549475918785,-0.000138768824817581,0.0420459268295111,-1.79274866980441e-05,0.428806696752043,-9.56106216115721e-06,0.104166755161524,8.32432518212561e-06,1,2.09231244342646e-06,1,1.34127122815021e-06,1,"PKNH_0722900","PBANKA_0825800"
"PF3D7_0925500",3.28575595503535e-05,0.678703948842491,0.000120761024328726,0.992721944520643,0.0101523123687855,0.820378272557048,0.00885991831015636,0.124176693395251,-0.0185528175483984,2.15064346960801e-08,0.000345393901014098,0.180357410626082,0.0157840017555606,0.228267541486791,0.0106112535383267,2.65525157506614e-14,-0.0261813472045253,2.23568750294803e-07,-7.26529728112106e-06,0.29905920627967,6.27807325971138e-20,1,1.4442818395824e-19,0.934744965737756,0,1,NA,NA
"PF3D7_0926000",2.57817838173673e-05,0.678703948842491,0.0378989839399402,0.992721944520643,-0.0371575654744826,0.736882509450889,0.0188102872510854,0.100349695413895,-0.0738795194714891,5.029502734094e-15,0.00242081039506244,0.0469407174518906,0.0171437731202375,0.0472039598602491,-0.0207630767846554,2.66972744633126e-13,-1.85685772155842e-05,0.0263202228850181,-0.00170458268765251,0.30215456978159,-6.27807325971138e-20,1,0,1,4.10757520863902e-21,1,"PKNH_0723900","PBANKA_0826800"
"PF3D7_0926300",-0.024665253088651,0.678703948842491,7.09179641287594e-05,0.992721944520643,-0.0243244566198122,0.736882509450889,0.0598685411688,3.67230494173316e-22,-0.0113845652101372,0.302032861777073,0.00567847248150546,0.156152044734472,-0.0316075935198359,0.0306045715922116,-0.0104113064116354,9.93009956277159e-08,0.000212338167835905,0.232399624790516,0.0253934324010052,0.427299867208316,0,1,-0.56930675440999,0.934744965737756,0,1,"PKNH_0724200","PBANKA_0827100"
"PF3D7_0928000.1",1.31580115559618e-05,0.678703948842491,-0.000134364271349663,0.992721944520643,-0.000599861481115064,0.968278070509572,0.0107320571135746,8.3751135675293e-05,0.0373726499928032,9.32025099233259e-09,0.0179732130343707,0.000354788775763209,0.0337069842664516,0.309362061325755,0.124478357421267,3.45816288015289e-11,-0.0938020798631046,0.644994973174027,7.16959937057332e-05,0.302193526784188,1.33180512893683e-05,1,6.45905985125709e-06,1,-1.23094861391354e-05,0.310857930374721,NA,NA
"PF3D7_0929100",4.69983291274662e-05,0.678703948842491,0.00323057055376083,0.992721944520643,0.00976603151276016,0.95549826070126,0.0614996259925647,1.72331279103308e-06,-0.0494022716159037,3.97492562633553e-05,0.0524037783991822,4.55337776186023e-21,-0.0643566769490322,0.0263247945196566,-0.0767786600238434,3.63921959517931e-39,-0.000409515377442561,0.320212559540889,9.64740516885335e-05,1.98941684583075e-05,-6.06509003814684e-05,1,2.41607318881211e-06,0.934744965737756,-6.72890371026153e-07,0.792522629758778,"PKNH_0727600","PBANKA_0829900"
"PF3D7_0929200",0.332564818949965,0.678703948842491,-0.663435864360563,0.6269008257051,-0.0124201968998916,0.932929221807233,-0.082589281887119,1.04152586989537e-23,-0.0139171069862417,0.000648742942033542,-0.00288960756289218,2.32043492388799e-08,0.0109603453626684,0.138384853893323,0.119240778582263,1.20626802376971e-51,-0.259473846498531,9.55551899107149e-14,0,1,0,1,0,1,0,1,"PKNH_0727700","PBANKA_0830000"
"PF3D7_0929400",3.72993458794007e-21,0.678703948842491,1.47492672428932e-18,0.793894146102207,-0.00115762822826314,0.736882509450889,0.00772980232835494,3.34078940123459e-20,0.03712819525358,4.91408630346879e-11,-0.0105143668125319,1.04826050293773e-06,0.00468625560190186,0.607857728242835,0.306144070335064,1.38197152132901e-11,0.0592940987796381,0.825354860087905,-0.107490217330113,0.0184197871486214,-1.28775647575675e-05,1,3.61070459895601e-20,0.934744965737756,-1.36919173621301e-21,1,"PKNH_0727900","PBANKA_0830200"
"PF3D7_0929900",-1.23395068698141e-07,1,-0.000376534481641583,0.0305675250757173,0.0021260265093257,0.95549826070126,0.0263863498870896,4.00387151336235e-05,-0.00127337527423807,0.877958790714413,0.00703721249641727,0.00171328840467986,0.0555168155590666,0.000970934798025154,-0.0519791036826229,3.22945161783062e-10,-0.000121357662408452,0.0887890253726141,0.000421639835119161,8.27902019572228e-09,-0.000635785919036951,1,0.000131731922307048,1,7.40181243299801e-05,1,"PKNH_0728400","PBANKA_0830600"
"PF3D7_0931400",0,1,0.0468223826750834,0.992721944520643,0.0515165102749004,0.736882509450889,-0.00292368828499533,0.845018422390037,-0.113777333759929,1.51647448559264e-15,-0.00483249045665786,0.0332053941340814,0.0717888026066361,5.01165282005501e-05,-0.0525890925133234,6.15625527368198e-15,0.00796231304083643,2.42736409348897e-06,5.70399183694962e-05,0.95789173554574,0.000242567049445914,0.979368050376794,0.000157388894376897,0.934744965737756,2.33160224176991e-05,1,"PKNH_0730100","PBANKA_0832200"
"PF3D7_0931700",-0.00016555031319594,0.855659381748442,9.73503197315635e-05,0.992721944520643,-0.00132138490830995,0.95549826070126,0.0333960634455789,7.66894043921358e-09,0.00336375286167781,0.662151384342817,0.0307240554900466,5.03807766528132e-16,0.176332953175841,3.50174799588629e-07,-0.325897460167695,2.74925863062975e-61,-0.00197580631712277,0.441870253985924,-0.000200691947076868,1.98941684583075e-05,0,1,0,1,0,1,"PKNH_0730400","PBANKA_0832500"
"PF3D7_0932000",-0.207781202120594,0.678703948842491,-0.000385995988738222,0.897332755327873,-0.00151264877965104,0.736882509450889,0.0110810686823246,1.31461378029988e-07,0.0080842395671925,0.182005448334827,0.000200656694749832,0.941372614304598,0.0973583920842894,3.26767962845532e-06,0.584193033960093,5.24649558023382e-33,-0.918436411629831,3.28922960440197e-07,0.22765462150734,0.00736050061843384,1.53943731458989,1,3.81404808641258,0.934744965737756,-0.653662206717462,0.893426791415345,NA,NA
"PF3D7_0932200",-0.104899916440916,0.929721369049838,-0.198081532217968,0.445746025728965,-0.0083050721139124,0.736882509450889,0.011862993414684,7.73622432923505e-05,-0.0110519980628309,0.000404060506034537,0.0187116818328677,3.56679552437835e-13,0.29717826724253,1.12360367460258e-13,-0.281288151093373,1.83498642567709e-23,1.10924680935668,4.47915859542488e-16,-0.758713065199039,5.00913181948089e-05,0.0315495208245736,1,0.493992602539006,0.934744965737756,0.0209648476253631,1,"PKNH_0730900","PBANKA_0833000"
"PF3D7_0935500",4.00357676150847e-05,0.678703948842491,0.0164238604218975,0.992721944520643,0.0374596342715016,0.697839372017762,0.00464991407192417,0.48813094216685,-0.0132831250681573,0.0131306226207258,0.0016366075457499,0.359570077447053,0.00289428750378485,0.808160579219551,-0.0135166451673851,1.487396817935e-08,0.00011858036863267,4.44641678275604e-15,2.81218784362828e-06,0.739110998057899,-3.21440412483151e-07,1,1.45181196512313e-07,0.934744965737756,7.48813204879218e-10,1,NA,NA
"PF3D7_1001700",-0.017118734188815,0.678703948842491,-5.12677554086147e-19,0.986543344477344,0.0164660778573743,0.89790922213824,-0.0192353301078626,0.00664173288506717,-0.00928941739398085,0.254903318656798,-0.0124437906417934,5.23597515863555e-09,-0.00477343521125867,0.201638368735862,0.262791897022397,7.99785751393276e-28,-0.204268563499575,1.13425985570492e-07,1.65518339841499e-05,5.19167804684796e-08,0,1,-9.02676149739003e-21,0.934744965737756,6.84595868106504e-22,1,NA,NA
"PF3D7_1006200",9.78525289134195e-05,0.678703948842491,-0.0332900324312019,0.992721944520643,-0.000824073637014974,0.997142299439373,-0.00900668372426156,0.137786238346493,-0.0243230745844181,3.27908686823153e-05,0.00619930374466037,3.83687096062188e-11,-0.0133612749534128,0.00136612394495064,-0.00329690537281836,0.0001670276916246,-3.14907415841048e-06,0.177948106290506,-5.03733209689782e-07,0.851608359836041,3.95658830501706e-06,1,0.000207213762509475,0.934744965737756,7.45652920485955e-05,1,"PKNH_0805000","PBANKA_1204400"
"PF3D7_1007100",-0.000522859526871608,0.678703948842491,0.000730274364278453,0.983417959434541,-0.000907623494863329,0.95549826070126,0.100445069141839,9.17039689494499e-37,0.23491391887696,6.9595767340717e-10,-0.130540641285908,2.04228570617278e-44,-0.00674863181463564,0.235921632538948,0.00608388148475483,0.000214897672563281,0.00103769723359554,0.546809080577033,9.2814331318388e-07,0.943573314477161,1.33937554369646e-05,1,8.94926701740303e-06,1,2.84726599139509e-08,1,"PKNH_0805900","PBANKA_1205300"
"PF3D7_1009500",2.9038190073203e-05,0.678703948842491,0.0374890308128896,0.992721944520643,0.00544558976759343,0.968565475410315,0.0139108855291535,0.170964321611956,-0.0848565261726935,6.52442114324689e-18,-0.00666746217121889,3.65190880758424e-07,0.0158886798001433,7.34572992897809e-06,-0.00532429232418996,4.14845461899286e-06,-6.89778055020144e-07,0.913147422931328,3.41897541878932e-06,0.510629508920548,-2.88226532126955e-07,1,-6.35317657349407e-06,0.934744965737756,2.95358551325405e-06,0.792522629758778,"PKNH_0809200","PBANKA_1207800"
"PF3D7_1009800",-0.0636640220163745,0.678703948842491,0.306528113960624,0.766753197249861,-0.0116707759497631,0.95549826070126,-0.0450549949206229,0.000180849593877241,0.0768732443476154,1.62262034967252e-06,0.0414467412560526,1.23430542293741e-05,-0.188041940639106,5.99630831971828e-10,0.164003826924483,2.94824333643268e-35,-0.294818235091517,6.26806747527013e-07,-0.00594948662362206,0.519456419080202,2.51122930388455e-19,1,0,1,-5.47676694485203e-21,1,"PKNH_0809500","PBANKA_1208100"
"PF3D7_1010400",1.13881742006422,0.678703948842491,-1.80964576922634,0.0116103621318663,0.000140810832788458,0.736882509450889,-0.000968546386308426,0.769175942961196,0.00940659504635385,0.00151061842546491,0.0143355935802978,9.30922906102756e-05,0.0173491121213863,0.458371016204751,0.132200150551755,0.000517436244735923,-0.166221689916508,2.18847263384901e-05,-1.92881173597108e-05,0.823381788824082,-1.42934136988934e-06,1,-3.54219108945742e-05,0.934744965737756,-4.44629559103258e-07,1,"PKNH_0810200","PBANKA_1208800"
"PF3D7_1012100",1.46527138015329e-05,0.678703948842491,-0.0108236402229626,0.992721944520643,0.0041460692422416,0.968565475410315,-7.23874913656251e-05,0.994413407021091,-0.0345238960793629,1.65148335393634e-10,-0.00181963427689203,0.000616240984939183,0.000495113717841618,0.789164434747756,0.284307223429396,4.74538451256925e-41,-0.874752131099308,7.7758086639068e-09,-0.00875904453670934,0.225280094594153,4.65953940790109e-06,1,6.73161546876439e-08,1,6.508747823553e-07,1,"PKNH_0811900","PBANKA_1210500"
"PF3D7_1013400",0,1,0.000216668757739208,0.992721944520643,-0.0289417340381407,0.661467159910895,0.0173494344201022,8.89125868561988e-08,0.380462663062125,6.17941550466721e-62,-0.178829906855044,5.30464120345591e-30,-0.151844384602819,3.00459290921227e-05,-0.00616500241357595,0.000202901519034229,-5.24096044505861e-05,3.74416286812977e-12,0,1,0,1,0,1,0,1,"PKNH_0813200","PBANKA_1211800"
"PF3D7_1014800",-0.0216954320136827,0.678703948842491,-4.14949299691115e-07,1,0.0123988967386524,0.79306197529461,0.0738365512194884,6.15665396731062e-24,-0.0581739110287303,7.42073255845012e-08,0.0020485198579908,0.567970372732223,-0.0164029292895281,0.144829439001872,0.0610829851307772,1.91559731021183e-12,-0.125189938250002,1.78342930318532e-06,9.04973404326618e-07,0.553665865202074,3.21040154966075e-06,1,9.44028122991328e-06,0.934744965737756,-4.18826379419355e-07,1,"PKNH_0814900","PBANKA_1213200"
"PF3D7_1017400",-0.000737218969876279,0.678703948842491,0.164850113766547,0.815466762347036,-0.0689905013369665,0.697839372017762,-0.0834612723500524,4.51486294950387e-17,-0.0082268187857659,9.8784038115754e-07,0.000369894369959059,0.00957450272064125,0.00207313650324227,0.276788209559931,-0.000926060506560266,0.00731683540138709,-0.000566483099569275,0.316173354679561,-0.000169854017044332,0.56540187460107,0,1,0,1,0,1,"PKNH_0601600","PBANKA_0501700"
"PF3D7_1019300",-0.0390063684649452,0.678703948842491,-2.51987578824671e-05,0.992721944520643,-4.55779233508383e-05,0.817393977960465,0.0305082682291422,2.60434624411169e-15,-0.0126180891878207,0.061163332098863,0.0919469379299233,2.31044925360191e-26,-0.0733290687295124,0.366034188955737,-0.0467702452209569,0.0626351888865049,-0.00507671682540154,0.032914324430552,0.000133110372367724,0.201165307801255,-1.71497932142771e-06,1,5.32784334957215e-06,0.934744965737756,8.74254025635259e-09,1,NA,NA
"PF3D7_1020000",5.15601680753619e-05,0.678703948842491,0.103793226032304,0.820654125003756,0.0362994209223161,0.834031937862897,-0.0983495400291666,9.18093523769617e-17,-0.0246848146430371,0.000317264999280337,-0.00533893129950728,0.00109431966100305,-0.00239218196388706,0.349906582030974,0.0300510472146022,7.65221751076784e-39,0.0664418737479365,0.199458490845803,-0.0595857251537303,0.115728837369563,-0.0360604803240219,1,5.91616317207893e-05,0.934744965737756,-2.0513258094478e-06,1,"PKNH_0604200","PBANKA_0504200"
"PF3D7_1021000",0.350206831682225,0.678703948842491,-0.343553756613222,0.793894146102207,0.00879524455765,0.95549826070126,0.308490284437873,7.96552503509081e-69,-0.136082301158139,0.000167918082257243,-0.0661170275081288,1.16528602007365e-11,-0.0661877576778652,0.0399659894460932,-0.0160318713161268,0.032208086218213,-0.000206162075875211,0.0454477248054511,0.272179364060589,1.09724109351967e-09,0.16692564940889,1,0.332947812545545,0.934744965737756,0.061104038681526,1,"PKNH_0605300","PBANKA_0505200"
"PF3D7_1023300",8.44688826753108e-05,0.678703948842491,-0.0915388994560164,0.992721944520643,0.0311712961283089,0.76579823886199,0.0222295022258524,0.0133789737944581,-0.0305396448602511,0.000786097608536504,-0.00860487220095528,5.40698362950303e-11,0.0079743572177744,0.000638923177727209,-0.00501777519683896,3.18544511694728e-11,-0.000394737038604337,0.303042786368333,0.000127949703987116,2.5334214707979e-09,9.27569163181941e-07,1,0.000101564488946925,0.943099098025198,3.74796057545489e-05,1,"PKNH_0607800","PBANKA_0507500"
"PF3D7_1023600",-0.024892808293121,0.678703948842491,-0.0985063718028845,0.992721944520643,-0.0153863310052229,0.820614925765561,0.120713272494904,4.35959417143845e-22,-0.0889039050414212,2.42844917231065e-09,0.0218118579143206,6.09081162755942e-11,0.107115284303325,0.000137592292929562,-0.0870866737573802,4.7413346033752e-25,-0.000213228328343389,1.24176514131263e-12,0.000218233404414864,2.5334214707979e-09,-0.000119988832451759,1,3.09975150042558e-05,0.934744965737756,7.42226501823025e-06,1,"PKNH_0608100","PBANKA_0507800"
"PF3D7_1024600",7.47808363581375e-05,0.678703948842491,-0.00107864271263179,1,0.0124846875846199,0.95549826070126,0.0331572720033315,0.0109613403326916,-0.101273257153754,9.82774400813699e-16,1.20698436789623e-05,0.990884809039724,0.0295164640675835,0.000205475896293484,-0.0195743423318841,8.73175150511773e-16,7.40689331395379e-06,0.330900559932945,4.97823312864727e-06,0.0824350330141127,-8.04833298526312e-06,1,-1.02439682544075e-05,0.934744965737756,8.86648713505274e-09,1,"PKNH_0609100","PBANKA_0508800"
"PF3D7_1025000",-0.00783689247787562,0.678703948842491,2.92005914168453e-05,0.766753197249861,0.0320323526125219,0.736882509450889,-0.0268322204467953,1.48371368320928e-05,-0.000744788203967301,0.74018373973248,-0.00153795668793221,0.00157134362328608,0.00613551395347774,0.0647088303171438,0.399008193246573,4.43760833917769e-59,-0.729103871333615,8.38834662819123e-12,1.89000328818344e-05,0.0105030309121336,0.000245980966565615,1,0.000329983404220892,0.934744965737756,-2.90269331732423e-05,1,"PKNH_0609500","PBANKA_0509200"
"PF3D7_1025400",7.76321299544096e-05,0.678703948842491,0.0294352970658067,0.992721944520643,0.000924994236249807,0.95549826070126,0.00520716445323173,0.000524249790893053,-8.01535203008094e-05,0.980034552969068,0.0262928247530228,5.88885299348305e-19,0.358717632075566,4.68818406276815e-15,-0.289959035729587,3.47346618118943e-05,-0.0419227737732722,0.34635278329374,0.000218169931308958,2.84151987695566e-07,8.1841608730368e-07,1,6.27604680774623e-06,0.934744965737756,-4.76248226967012e-07,1,NA,NA
"PF3D7_1025500",0.0319811535297778,0.678703948842491,-0.0369019202755017,0.0342265516458076,0.0168564663043818,0.882376468195098,0.144653614086755,1.26575224024473e-21,-0.0478045514513304,0.0360120200486455,0.0106339776125768,0.160062670856824,-0.0106551540744249,0.782242457047199,-0.0562129565875085,1.26628516941324e-10,3.95168087871002e-06,0.215681402555875,0.0120816662282067,2.21789534384372e-07,0.0479919167036619,1,0.0146203240846949,0.934744965737756,0.00377019505872482,1,"PKNH_0610000","PBANKA_0509700"
"PF3D7_1025900",-8.82152553114097e-05,0.678703948842491,0.000104110133658856,0.334629320043442,0.000928749679717248,0.968565475410315,0.0133621362249235,3.8896084995129e-06,0.0141521368180882,0.0409266811016082,0.0627917939791196,1.37121046896965e-11,-0.0206672574537788,0.832947632944827,0.0485754478352174,0.381776145658009,-0.239948338203253,0.33451835686497,-0.123126524481789,0.00476567392129712,6.92332246475785e-07,1,-1.14306218306521e-05,0.934744965737756,-1.55069799012826e-07,1,NA,NA
"PF3D7_1027300",0,1,-0.00192887124594682,1,-0.0525643157145094,0.697839372017762,-0.0318925454179334,1.35544274469943e-07,0.00347610713084173,0.181569021376808,0.0130509091869755,7.63682537084384e-11,-0.0307358865928395,0.00322574906327443,-0.022605817972485,0.00137340828560674,0.0493837760696031,0.00402654582707362,-0.0106620448758608,0.00805675566088729,0,1,0,1,0,1,"PKNH_0611700","PBANKA_0511400"
"PF3D7_1027600",-0.283790360487623,0.978408309388001,-0.883744653343972,0.161569376483303,0.00437378195460039,0.95549826070126,0.0014316712948708,0.772777035958185,0.0199203448322779,7.30477103747591e-06,-0.00214154026670432,0.383621564244507,0.0949259800786611,0.000349540881719098,-0.0726123569351014,9.024452644907e-14,0.000174721554577363,8.23708296129894e-07,1.15016946605754,0.000359228000319906,-2.15755722858672,1,4.57698826674612,0.934744965737756,0.585266234021986,1,"PKNH_0612000","PBANKA_0511700"
"PF3D7_1028600",-0.111248919882822,0.678703948842491,-0.0109936835378952,0.0116103621318663,0.000581783751554816,0.926878552582867,0.00879735247238052,1.81253847558978e-17,0.0113572804556823,0.00286361827589344,-0.0010529317672318,0.461890787748428,-0.00237814226146443,0.774491661499301,-0.00999508379185598,8.11912277232711e-12,0.23689718498961,0.00027507549504958,-0.0407601637742169,0.914654525530685,-1.49245697816277,1,-1.93633740450534,1,-0.0230696944367649,1,NA,NA
"PF3D7_1029000",0.182324227472262,0.851363145993141,-0.384348026976744,0.839530253852397,0.0405798991616614,0.78911218409794,-0.00801989202774363,0.500429656227665,-0.0424223523049386,2.66325403786486e-05,-0.00168368452022983,0.00989147591718636,-0.000928090086038327,0.311195617480076,-0.000247361383798309,0.0581871951051315,0.0956254916438883,0.0138679498625664,0.569019239067264,0.00633997210064293,-0.00498299106061376,1,2.0468952700986,0.934744965737756,-0.132248682751035,1,NA,NA
"PF3D7_1030400",-2.40225503218445e-05,0.678703948842491,6.11032661153392e-05,0.983417959434541,-0.007464346309564,0.808561778611178,0.0135291947296567,0.000128761971071195,-0.0079820367971948,0.0121673082344656,-0.00148507171887041,0.00243662611497067,-0.000965783325929089,0.417654494500061,0.0709783867630362,1.16084176835352e-48,-0.1388421036277,5.90156980288915e-08,1.36923776257654e-05,0.381403026368623,6.27807325971138e-20,1,7.22140919791202e-20,0.934744965737756,0,1,"PKNH_0615100","PBANKA_0514400"
"PF3D7_1031900",5.39345987956535e-06,0.695829243589828,0.00158858073467789,0.992721944520643,-0.00387312609757927,0.95549826070126,0.0139052005884342,2.68426330896591e-15,-0.0165469044849471,5.86688415185039e-16,-0.000246875593903379,0.0193051984016477,0.00104699170518475,3.00459290921227e-05,-0.00290607158138394,3.7412301676057e-07,1.36135662237243e-05,0.00676828030746218,-2.21816316224219e-05,8.81973476983427e-05,3.13903662985569e-20,1,0,1,-3.42297934053252e-22,1,"PKNH_0616700","PBANKA_0515700"
"PF3D7_1032400",-0.0384470065833094,0.678703948842491,-0.0420245470284203,0.992721944520643,0.00127499234682104,0.99616778947731,0.122306597346441,2.14987417776678e-30,-0.0562331824736389,0.000793407651758542,0.000216114375353836,0.976100153660285,-0.0129931568229512,0.699024756230578,-0.0537272103907395,5.1705582286577e-17,-0.0014035647592407,0.00916377360255116,0.000121708430985703,9.9029973468698e-08,-5.70464187341572e-05,1,1.47371816569848e-05,0.934744965737756,3.52877538295968e-06,1,"PKNH_0617200","PBANKA_0516200"
"PF3D7_1033900",-0.0123345425290303,0.678703948842491,-0.000128509736580763,0.71669324882418,-0.00206917369510241,0.986535792489552,-0.0139605989980976,0.0112163323389383,0.0730519581799905,3.44005685309659e-13,-0.0245783483688908,0.00050712903571079,0.0221507787914425,0.538455550844993,-0.0689330763868368,3.01007650790485e-05,-0.00426517158150367,0.022269073815146,2.53673317728315e-05,0.302193526784188,6.57558640559023e-06,1,7.525711687509e-05,0.934744965737756,9.28298624343834e-07,1,"PKNH_0619100","PBANKA_0517700"
"PF3D7_1037900",9.28468560796575e-06,0.678703948842491,0.0234987750747387,0.90183790382959,-0.0341664108544049,0.697839372017762,0.0136072107624233,0.00494966804050379,0.0253484483533161,1.11992220119398e-05,-0.00848935589277854,0.00239409592929312,-0.0313086988212915,0.0242820026843615,0.0502008958565754,2.37081593256763e-08,-0.00167978785622279,0.351188615275049,4.70545490342614e-06,0.0899697209560535,3.67534749492305e-08,1,1.35363134309926e-06,0.934744965737756,1.93592003970769e-07,1,"PKNH_0622400","PBANKA_0520800"
"PF3D7_1004600",7.24763697356522e-05,0.678703948842491,-2.67946499482369e-06,1,0.00780368634563141,0.926878552582867,0.00948426583261247,0.114552455352351,0.0216811575538832,0.0178127115841931,0.0389902048437247,9.07306863115077e-07,-0.12132590119485,0.0183918402359707,0.260140954848946,3.64105805030237e-07,-0.0214118480371913,0.544781887003733,-0.022711070763265,0.242745324596401,9.45252242830546e-05,1,-3.47371018018761e-06,0.934744965737756,-8.31565044247759e-08,1,"PKNH_0803300","PBANKA_1202900"
"PF3D7_1010300",-0.00226646815183721,0.678703948842491,3.655903445797e-05,0.992721944520643,-0.0348571145546469,0.697839372017762,-0.00173823431073076,0.654974927138586,0.0109411813243353,6.3816999388505e-07,0.00511871925986485,0.00202650906241996,-0.0330708284368624,0.000123749731788109,0.0198038383361174,1.53815322869931e-15,0.0357498362320863,0.181170517370947,-0.019564035573614,0.0130173994450837,7.62563973071598e-05,1,0.000124242275820686,0.934744965737756,-1.88169541510671e-05,1,"PKNH_0810100","PBANKA_1208700"
"PF3D7_1010700",0.0243955591371453,0.678703948842491,0.284566027201561,0.520514154357597,0.0136440435339417,0.950355981382052,-0.0946254777072339,8.95379292577688e-32,0.0163594915605062,4.97770669691738e-08,-0.00349593495018389,0.0554225554053038,-0.0031009877354594,0.498379259200371,0.000450016129705563,0.543184104630646,-0.00261743811708071,0.0252546354132636,0.0056764476523267,0.0357487600675547,-0.02790550560778,1,0.0796656155453927,0.934744965737756,-0.00264677087549616,1,"PKNH_0810500","PBANKA_1209100"
"PF3D7_1012000",-0.0651835382677013,0.678703948842491,-0.0370615287620813,0.992721944520643,-0.0154294315234158,0.843402713166826,-0.00308880453518145,0.581701331093011,0.0410243126126901,2.43423084538935e-10,0.0187894407703674,5.01965112691294e-05,-0.0438205996308962,0.0417799399810727,-0.001824166829396,0.853559952012764,-0.00255261517578399,0.351317018020141,0.000101958801975873,1.52133942986838e-09,2.43590180017233e-06,1,5.09895118761814e-06,0.934744965737756,-2.07570454231821e-07,1,"PKNH_0811800","PBANKA_1210400"
"PF3D7_1013700",3.72915901915853e-05,0.678703948842491,0.000156417744042399,0.897332755327873,0.00293908198994697,0.989767120749676,0.0472991481174996,4.39587364789485e-06,-0.0143409137695976,0.303256067170598,-0.0266100431695236,1.54695450047447e-25,-0.00141501923025102,0.506435997806412,0.0876751830419117,4.61739349144042e-07,-0.0146528991396591,0.183237010604909,-0.00856755023382405,0.300610608510158,-7.66928236546151e-07,1,1.93058846421172e-07,0.934744965737756,9.93581355803238e-10,1,"PKNH_0813500","PBANKA_1212100"
"PF3D7_1013800",1.58460733324671e-05,0.678703948842491,-8.82200706026803e-06,0.992721944520643,0.000174013393341797,0.99616778947731,0.0219348796410953,4.79151894541692e-35,-0.0115741747230126,0.000290803180254373,0.00207028318444857,0.00829373913222548,0.0576510360513737,3.22147282521639e-06,0.328459134052484,1.08659482232899e-15,-0.474794551952413,5.47901043444286e-07,2.46440403838797e-05,5.57671085107893e-09,-1.19315059284339e-06,1,3.84795460470232e-05,0.934744965737756,-5.06589256609925e-06,1,NA,NA
"PF3D7_1020600",2.32269252076502e-05,0.678703948842491,-0.000139169386246917,1,-0.0119202124588218,0.950355981382052,-0.00523513840528802,0.506384548373463,0.00713904062430265,0.393653586774906,-0.0124607465565576,4.76740701927968e-18,-0.000593098835998955,0.135273082579726,-1.83668001582907e-06,0.995006000729122,3.61760450420275e-05,1.57027043320786e-05,-4.91901748611778e-05,0.00146518221801337,-6.16670707669594e-06,1,-2.51406779157296e-06,0.934744965737756,1.5080553256355e-06,0.295827561852667,"PKNH_0604800","PBANKA_0504800"
"PF3D7_1023400",-0.0455673004644779,0.678703948842491,8.12939152114971e-05,0.992721944520643,0.00376444706917837,0.926878552582867,0.099453268692634,8.96735299561057e-34,-0.0800179673227649,8.14243079851012e-09,0.0122819426052359,0.00019875132266344,-0.0160867678829907,0.433471123690895,-0.0635146246577902,3.88222524677207e-17,5.90642796325258e-05,0.34635278329374,-0.000166781041628192,0.0048983502404678,0.000148130485001344,1,3.95814907757148e-06,0.934744965737756,2.06561268232426e-08,1,"PKNH_0607900","PBANKA_0507600"
"PF3D7_1026100",3.41989560195333e-05,0.678703948842491,0.001843655184379,1,-0.00409082959734091,0.968278070509572,0.00560584046502672,0.215965815940183,-0.00655969795651736,0.0574363383258917,-0.00260113088722138,0.00115156361371795,-0.00457068385342868,0.122535605991769,-0.00125403603621485,0.0425861467312472,0.0001492746709267,0.49186337135295,-0.000564907107109427,0.802177552189367,0.0109732633132803,1,0,1,0,1,"PKNH_0610600","PBANKA_0510300"
